it	posterior	likelihood	prior	accuracy	test_accuracy	acc_C0	acc_C1	acc_C2	acc_C3	acc_C4	mean_w0	std_w0	mean_w1	std_w1	mean_w2	std_w2	acc_prob	mcmc_id
8600	-1160.4642174725018	-98.89437227576028	-1061.5698451967414	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.00885123686260744	0.9119303793769606	0.5827028858481833	2.5250222264380064	0.05401081989180552	2.2027300149718383	0.5841584158415841	0
8610	-1162.182580674307	-99.56750918400252	-1062.6150714903044	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.008339506975545505	0.9140256754371264	0.5756453417026186	2.5246016051566063	0.057701565246107964	2.201917256636798	0.6039603960396039	0
8620	-1162.7187318728631	-98.32071693541589	-1064.3980149374472	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.010643485022836383	0.9161244381831023	0.574413726223171	2.5270393858261375	0.048881121543801045	2.208231232858203	0.6336633663366337	0
8630	-1161.9409038781018	-97.25715821503157	-1064.6837456630703	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.01084229033307399	0.9169726567222787	0.5739051288355661	2.521095230747386	0.047660859532800956	2.210810376020907	0.6237623762376238	0
8640	-1165.9527776926147	-100.4422592001423	-1065.5105184924726	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.012626779028892438	0.9184782941669135	0.5772328097206045	2.5221697000654766	0.04502592364727646	2.208050822663605	0.6435643564356436	0
8650	-1164.7066077100242	-96.22672001764272	-1068.4798876923815	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.012065163111522883	0.9218618909915959	0.5743050785583067	2.5261997859948973	0.03897792663169237	2.2197439695741497	0.6435643564356436	0
8660	-1164.665572195437	-95.74327272757273	-1068.9222994678644	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.011060933000895657	0.9220430991967867	0.5772861911513533	2.530063502497202	0.04298168913416281	2.2205079954399154	0.6534653465346535	0
8670	-1165.1215863146517	-96.04081460726945	-1069.0807717073824	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.008936230006910285	0.9218568180571133	0.5795014590256741	2.5333392250663516	0.05196676318484309	2.2209556740128606	0.6336633663366337	0
8680	-1165.6104075526114	-95.83492390836577	-1069.7754836442457	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.00999163000800714	0.9220393661137148	0.5772993693329181	2.5423669082826374	0.059466072831899454	2.221362990387375	0.6534653465346535	0
8690	-1163.0385788029562	-93.0156774998981	-1070.022901303058	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.010575315308517503	0.9213064360590167	0.5726929859869725	2.5442278017140674	0.041903164693806234	2.231103081494691	0.6633663366336634	0
8700	-1164.1361827521175	-93.70407091347722	-1070.4321118386404	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.011375955493684375	0.9220797999431599	0.5780915582986786	2.5432952226093604	0.039172818493327606	2.230092311724621	0.7128712871287128	0
8710	-1166.887385044986	-95.8436505365292	-1071.043734508457	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.014084979282028254	0.9223826201515114	0.570560289457621	2.549606577861905	0.04656908716142949	2.2317008063967543	0.7425742574257426	0
8720	-1167.7867096494547	-95.93825795854306	-1071.8484516909116	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.01441955518153328	0.9231897379486301	0.5685736695066647	2.5492400136545186	0.03739393380976527	2.237491588727042	0.7128712871287128	0
8730	-1166.6607929835275	-95.24664004413663	-1071.4141529393908	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.015567196349420859	0.9229246900810217	0.5683954471644244	2.547046010535524	0.036040766323471536	2.2353312354927364	0.7227722772277227	0
8740	-1166.862290179806	-93.72430158172031	-1073.1379885980857	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.015989285710249896	0.9245873970221131	0.5572330600037259	2.5601124887691658	0.04499470797838579	2.2360557290170124	0.7128712871287128	0
8750	-1165.4800164303026	-94.52319760176397	-1070.9568188285386	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.016835185292754944	0.9240314062983525	0.5527884305795883	2.5580866353747322	0.04245773072160361	2.21107261416785	0.693069306930693	0
8760	-1165.8564963337676	-94.55046048530124	-1071.3060358484663	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.01737685201265165	0.9245583352684135	0.5489882012719346	2.5595303423088733	0.03415442513109258	2.21108931938731	0.6831683168316832	0
8770	-1166.981055915281	-94.48466173247385	-1072.4963941828073	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.017714239611971338	0.9261457833205281	0.548557614034473	2.5631685604856154	0.035169166556961	2.2113655808877546	0.6732673267326733	0
8780	-1169.483508036629	-96.7624589504606	-1072.7210490861685	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.017062168159950153	0.925970289367308	0.5454262118276202	2.5582815735383786	0.04207509033772707	2.221645997683998	0.6732673267326733	0
8790	-1168.932375409338	-95.58486253547127	-1073.3475128738667	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.014718001573631673	0.9273915805478451	0.5457443357011174	2.5532488640198507	0.044873631141572216	2.2234598474480074	0.6633663366336634	0
8800	-1166.8652763755863	-93.9090688860188	-1072.9562074895675	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.016470924785425577	0.9264613532843515	0.5377978027985055	2.557836765822282	0.04334631715211819	2.22285376847554	0.6039603960396039	0
8810	-1167.7307080808075	-94.91973573862205	-1072.8109723421856	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.017616093837371886	0.9250870387314055	0.5374006550039607	2.570693612695196	0.04832915691152601	2.220315417642914	0.594059405940594	0
8820	-1168.6741359574153	-95.98676723709366	-1072.6873687203215	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.01876415930210238	0.925790474852454	0.5377931699252333	2.5740031626607673	0.041022776448580094	2.2088472392041436	0.6138613861386139	0
8830	-1168.4807261067315	-95.88431650283273	-1072.5964096038988	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.0191715551196147	0.9271921988389228	0.5359169446894624	2.555050208281734	0.04295046462977813	2.213532863751104	0.594059405940594	0
8840	-1169.4516666450536	-96.33667539845166	-1073.114991246602	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.01696811685516101	0.9288268912001826	0.532271203373688	2.543627973921744	0.047704338245925716	2.2186976188345247	0.6039603960396039	0
8850	-1164.5825514950884	-91.97648294769132	-1072.6060685473972	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.01694442037241934	0.9271409663845254	0.5341393860072207	2.5498225792309097	0.052050230208295786	2.2197012341006475	0.5841584158415841	0
8860	-1164.0660666455424	-91.35935516110351	-1072.706711484439	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.017183667438679013	0.925977309528174	0.5356490371982491	2.555954479197539	0.051424101866404816	2.225363078519633	0.594059405940594	0
8870	-1163.0550959370355	-89.81162901466364	-1073.243466922372	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.016008359248144317	0.9268975251427027	0.542755398951299	2.5546734575312553	0.05007082685105062	2.2252391423576254	0.6138613861386139	0
8880	-1163.7480505334593	-89.90456991375402	-1073.8434806197051	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.016520517299418433	0.9270093458378064	0.542070237023784	2.5534638934223572	0.04289050050364014	2.2345800445419908	0.6138613861386139	0
8890	-1163.9209298962728	-90.47660085414941	-1073.4443290421234	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.015714988188137935	0.9267767558182413	0.550761460217374	2.5493566263931537	0.03894703354798404	2.2330166568703116	0.6435643564356436	0
8900	-1164.972471573338	-91.58822731845189	-1073.3842442548862	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.015589415699935993	0.9268514326035974	0.5517631313549007	2.548144251243464	0.03919545316295481	2.232419970729476	0.6831683168316832	0
8910	-1164.7380881579911	-90.41122455055435	-1074.3268636074367	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.014781908779972772	0.9268234901969596	0.5459199612250013	2.562063951213897	0.03729661933685802	2.2348112822224584	0.6633663366336634	0
8920	-1165.9246038581605	-90.6811233580475	-1075.243480500113	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.014853870667960123	0.927182679710599	0.5566613988022796	2.5734887497971615	0.03321623583371613	2.232209996551707	0.6831683168316832	0
8930	-1165.2432531787597	-91.13197399889594	-1074.1112791798637	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.01600987802714012	0.9254820552895089	0.5548252717577314	2.5749767638780536	0.036813816176126744	2.229080412243049	0.693069306930693	0
8940	-1163.4501989214878	-89.90268504907829	-1073.5475138724094	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.014944882749164331	0.9260011882615126	0.5442813836609001	2.5683417989908515	0.04097695475556937	2.224676423086073	0.6732673267326733	0
8950	-1162.9022734142948	-88.57064121347608	-1074.3316322008186	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.015598367798258636	0.9269303839967014	0.5480758639325655	2.5723448138615472	0.0380447595037342	2.22349558831742	0.7029702970297029	0
8960	-1166.5451185595678	-91.24016824053749	-1075.3049503190302	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.01714792634947083	0.9292184430039092	0.5260007330371023	2.569335093983584	0.041004720838772074	2.224759834195351	0.7128712871287128	0
8970	-1164.0126150935585	-89.08544976605882	-1074.9271653274996	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.01676920722287803	0.9294984182232514	0.5266332119562206	2.5648290246365244	0.04314490654999985	2.220830274671866	0.7227722772277227	0
8980	-1163.99900992309	-88.63247176528397	-1075.366538157806	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.0163657602880733	0.9293962204388104	0.5322408379067523	2.568187855816351	0.047031261943624746	2.2239718010290965	0.7128712871287128	0
8990	-1164.2365052053358	-89.25476990361295	-1074.981735301723	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.015061194402361661	0.92793759953243	0.5415648356642727	2.56988473844327	0.04436525320472954	2.2279365799291124	0.693069306930693	0
9000	-1163.0470683350393	-88.26436655162392	-1074.7827017834154	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.01838912296031573	0.9265320272294758	0.5421416858945646	2.575188700197525	0.04605476488587139	2.2316474128088952	0.6831683168316832	0
9010	-1161.5995320252255	-86.98595706814206	-1074.6135749570833	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.018515123168528803	0.9268307972004722	0.5480590005110743	2.570466652371668	0.04771579719016299	2.2297487941738576	0.7029702970297029	0
9020	-1163.3460925225243	-87.94094583486938	-1075.405146687655	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.016197768110529635	0.9283206916669592	0.5506097919471818	2.5702664803648925	0.0475578470567773	2.228416367044892	0.6633663366336634	0
9030	-1162.2437521941465	-85.83733020092811	-1076.4064219932184	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.016765605128925148	0.9286647959499901	0.5611980963895199	2.5825839884454465	0.05137222597916883	2.2260908699881448	0.6237623762376238	0
9040	-1162.8587009476707	-86.32605355262504	-1076.5326473950456	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.016247478670868898	0.928663476930703	0.5582546848317591	2.5853181244151497	0.051919835103957084	2.226033972421886	0.6039603960396039	0
9050	-1163.8897811227437	-87.17415210492823	-1076.7156290178154	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.01641838251184993	0.930319396652101	0.543862559638034	2.5732512975366255	0.05063939098081211	2.2286449752903037	0.6039603960396039	0
9060	-1163.5821959266602	-86.75088466134508	-1076.8313112653152	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.017077458510768355	0.9291256409934994	0.550286858603244	2.5894206498638868	0.054006292329759	2.22388838233385	0.6039603960396039	0
9070	-1162.9364514868362	-86.21465919305896	-1076.7217922937773	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.017164967802368696	0.9284725504757374	0.5481979892748369	2.576275361202101	0.06643426723863212	2.2408029764974433	0.594059405940594	0
9080	-1160.9193462655949	-85.1403047314335	-1075.7790415341613	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.018038191534724957	0.926898040855344	0.545963215108656	2.570641926373883	0.06345296880178802	2.246463984519195	0.6237623762376238	0
9090	-1161.5387388563106	-84.91949207865326	-1076.6192467776573	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.016606984279216065	0.9282090970480457	0.5492378348489928	2.5691748241247323	0.05950487055419984	2.248458745867473	0.6138613861386139	0
9100	-1160.8042012754145	-84.32071711954885	-1076.4834841558657	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.015230499492002272	0.9295041742693598	0.567668821664929	2.551091073222905	0.05898792155604928	2.2485980451014984	0.6435643564356436	0
9110	-1160.5409958860755	-83.1558635605136	-1077.385132325562	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.014945492220340417	0.9315855599760512	0.5662079368918899	2.5459286375311594	0.05691196376121092	2.2488657738226894	0.6534653465346535	0
9120	-1162.0128587021309	-83.59142323788211	-1078.4214354642488	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.01577521419372794	0.9337079526912649	0.5693624123545508	2.542203565061191	0.06597392558344278	2.247927972043451	0.6831683168316832	0
9130	-1167.2222748791692	-89.2020531977287	-1078.0202216814405	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.016282950741275403	0.9332620227729274	0.5609088706188646	2.5442491767553284	0.06281567804659624	2.245783708609811	0.7227722772277227	0
9140	-1167.0559104819222	-89.19946610992166	-1077.8564443720006	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.014388762174052865	0.9337503324808727	0.5523318150803793	2.5411337042756066	0.05653369385591623	2.2441759562844985	0.7425742574257426	0
9150	-1162.367400923013	-85.33772847669543	-1077.0296724463176	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.01585460239496807	0.9331854977019072	0.5574938186608219	2.5381544598211665	0.06292973611153166	2.2382650059749793	0.7623762376237624	0
9160	-1161.0781757635873	-85.56941216795222	-1075.5087635956352	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.01566297895641753	0.9317426149000244	0.5638865682579103	2.5279490174529045	0.06756004951526791	2.236621820506356	0.7722772277227723	0
9170	-1161.8860482210941	-85.354362267283	-1076.5316859538111	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.01562190275079017	0.9320902970708097	0.556247855198123	2.539828343881249	0.05799867124496197	2.2394279699976765	0.7722772277227723	0
9180	-1162.8592492330479	-85.61721986721014	-1077.2420293658377	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.015658826066199547	0.9329550390187538	0.5512981943372817	2.5414364935194085	0.059949051607559464	2.241760898836768	0.7326732673267327	0
9190	-1163.8285956191867	-85.4356827138001	-1078.3929129053865	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.01607353307770783	0.9323246303231677	0.5499643164500354	2.553191552376825	0.070370997261016	2.2532159104383997	0.7326732673267327	0
9200	-1163.3441482393919	-84.1553753171998	-1079.1887729221921	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.0138679540054373	0.9334405484234658	0.5535161294255828	2.5553674968731466	0.06883485949846142	2.252712950762255	0.7128712871287128	0
9210	-1163.790408828733	-83.44324432360949	-1080.3471645051236	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.015625558671508576	0.9342933171572153	0.5563826407012309	2.5626570835894777	0.07017110234806205	2.2545354385489227	0.7029702970297029	0
9220	-1163.8148145807938	-83.84837034718035	-1079.9664442336134	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.01641494712392671	0.9337178521187006	0.5562788894037883	2.5604881859017903	0.07198174515594079	2.2558901533058795	0.6732673267326733	0
9230	-1165.5597935824	-85.29523106775822	-1080.2645625146417	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.016959453438202342	0.9344633752877874	0.5617161804940507	2.559537246100562	0.070537477322695	2.253444531243584	0.6732673267326733	0
9240	-1164.0980703615046	-83.42032001585777	-1080.677750345647	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.016662005726421708	0.9343294039356086	0.5690039108358981	2.5671100862732827	0.07414836773394624	2.2519703386739534	0.6336633663366337	0
9250	-1165.0339786994389	-84.21529037120595	-1080.8186883282328	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.01515923856714704	0.9342060646601374	0.5653149605138168	2.5758883080154007	0.06858226280103483	2.2479685273046357	0.6138613861386139	0
9260	-1165.6601440537327	-86.86040935068044	-1078.7997347030523	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.016186068237461538	0.9313893627591597	0.5553565747096673	2.5761487515275237	0.07293578314037875	2.2444927477926346	0.6138613861386139	0
9270	-1166.4711474605606	-87.92104947193768	-1078.5500979886228	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.014006237425008616	0.930418161430251	0.5612830824186048	2.580887643410835	0.0705007387872801	2.244003772715098	0.594059405940594	0
9280	-1163.0400771733919	-84.09297283216786	-1078.947104341224	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.014236466570904004	0.9315813314025159	0.5615796614940541	2.5752269964389716	0.07293651954164619	2.2448547087943247	0.6336633663366337	0
9290	-1164.2608337762772	-83.75061133232428	-1080.510222443953	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.013335109479891253	0.9328738378860634	0.5564372170522169	2.5852690721153953	0.07444734376332915	2.248129128061265	0.6534653465346535	0
